episode,step,robot_x,robot_y,robot_yaw,goal_x,goal_y,distance_to_goal,linear_vel,angular_vel,norm_action_linear,norm_action_angular,min_lidar,is_near_obstacle,progress_reward,clearance_reward,turning_penalty,inflation_penalty,sector_00,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33,sector_34,sector_35
21,244,-4.233599812409605,0.0032239186598587433,-2.5967,-4.2812299728393555,-1.3720703125,1.3761,0.056603,0.101163,0.00583,0.035621,0.3017,True,0.028688,-0.004503,-0.000512,-0.05,3.594,4.1724,4.0566,3.2993,3.1503,3.1049,3.1056,3.1662,3.333,0.3081,0.6045,0.6862,0.7128,0.6645,0.5603,0.3017,3.3921,3.5732,3.9005,3.4881,3.0931,2.8567,2.7314,2.6952,2.6963,2.7525,2.9014,3.7912,3.7483,8.5626,8.0166,5.499,12.0,5.8358,3.6517,2.644
21,245,-4.233384807607003,0.0013027531709135093,-2.6,-4.2812299728393555,-1.3720703125,1.3742,0.054576,0.096523,-0.001543,0.033987,0.3008,True,0.027569,-0.004532,-0.000466,-0.05,3.5876,8.5791,4.0676,3.3039,3.1528,3.1056,3.1062,3.165,3.3297,0.3089,0.6036,0.6857,0.7129,0.665,0.5614,0.3008,3.3895,3.5683,3.8924,3.4963,3.0978,2.8591,2.732,2.6945,2.6953,2.7499,2.8969,3.8059,3.7366,8.5784,8.027,5.5033,12.0,5.9379,3.6845,2.6452
21,246,-4.233179369619901,-0.0005434734891885812,-2.6032,-4.2812299728393555,-1.3720703125,1.3724,0.054014,0.051941,-0.003586,0.018289,0.31,True,0.031808,0.046005,-0.000135,-0.05,3.58,8.5514,4.0808,3.3093,3.1557,3.1064,3.1067,3.1634,3.3256,0.31,0.6023,0.6851,0.7131,0.6657,0.563,0.3106,3.3864,3.5624,3.8828,3.5064,3.1036,2.8622,2.733,2.6937,2.6943,2.747,2.8917,3.8238,3.7472,8.5975,7.9856,5.4879,12.0,6.0643,3.7243,2.6466
21,247,-4.232860871982516,-0.0026765313079276237,-2.6071,-4.2812299728393555,-1.3720703125,1.3702,0.051366,0.046056,-0.013215,0.016217,0.309,True,0.030805,-0.004887,-0.000106,-0.05,3.5723,8.5235,4.0759,3.3149,3.1587,3.1072,3.1073,3.1618,3.3215,0.3112,0.6009,0.6843,0.7133,0.6664,0.5646,0.309,3.3833,3.5566,3.8732,3.5169,3.1097,2.8654,2.7341,2.6929,2.6934,2.7441,2.8866,3.8421,3.7646,8.6171,7.9978,5.4928,12.0,6.1986,3.7656,2.6464
21,248,-4.232544497626292,-0.004742736174021864,-2.611,-4.2812299728393555,-1.3720703125,1.3682,0.051233,0.047147,-0.013699,0.016601,0.301,True,0.030317,-0.040104,-0.000111,-0.05,3.5648,8.4964,4.0564,3.3204,3.1617,3.108,3.1079,3.1603,3.3175,0.301,0.5995,0.6836,0.7135,0.6672,0.5663,0.3074,3.3804,3.551,3.8638,3.5273,3.1158,2.8687,2.7352,2.6922,2.6925,2.7413,2.8816,3.8604,3.7536,8.6367,8.01,5.4977,12.0,6.336,3.807,2.6469
21,249,-4.2322411715865895,-0.006776013283423796,-2.6148,-4.2812299728393555,-1.3720703125,1.3662,0.051197,0.04799,-0.01383,0.016898,0.302,True,0.030013,0.005016,-0.000115,-0.05,3.5575,8.4699,4.0644,3.3259,3.1647,3.1088,3.1086,3.1588,3.3136,0.302,0.5981,0.6828,0.7136,0.6679,0.5678,0.3059,3.3776,3.5454,3.8546,3.5377,3.1219,2.8719,2.7364,2.6915,2.6916,2.7387,2.8767,3.8786,3.7399,8.6562,8.0222,5.5026,12.0,8.912,3.8488,2.6479
21,250,-4.231948724425154,-0.00878868681369982,-2.6185,-4.2812299728393555,-1.3720703125,1.3642,0.056958,0.063896,0.007118,0.022499,0.303,True,0.031696,0.005364,-0.000204,-0.05,3.55,8.4424,4.0779,3.3318,3.1678,3.1098,3.1093,3.1574,3.3096,0.303,0.5967,0.682,0.7138,0.6686,0.5695,0.3044,3.3746,3.5397,3.8451,3.5488,3.1283,2.8754,2.7377,2.6909,2.6908,2.7359,2.8716,3.898,3.7415,8.6768,7.9903,5.5079,12.0,8.9091,3.8937,2.6496
21,251,-4.231648315347066,-0.010914074225547729,-2.6225,-4.2812299728393555,-1.3720703125,1.3621,0.056714,0.063982,0.006232,0.022529,0.3028,True,0.031557,-0.001007,-0.000205,-0.05,3.5425,8.4152,4.0895,3.3377,3.1711,3.1107,3.11,3.1559,3.3056,0.3041,0.5952,0.6812,0.714,0.6693,0.5711,0.3028,3.3717,3.534,3.8357,3.56,3.1349,2.879,2.739,2.6903,2.69,2.7332,2.8666,3.9177,3.7591,8.6978,7.9939,5.4925,12.0,8.9116,3.9397,2.6496
21,252,-4.231357817357124,-0.01302992438330855,-2.6265,-4.2812299728393555,-1.3720703125,1.36,0.056357,0.064311,0.004934,0.022645,0.3014,True,0.031168,-0.007332,-0.000207,-0.05,3.5352,8.3887,4.0695,3.3436,3.1743,3.1117,3.1108,3.1546,3.3017,0.3053,0.5937,0.6804,0.7141,0.67,0.5727,0.3014,3.3689,3.5285,3.8265,3.5712,3.1414,2.8825,2.7403,2.6897,2.6893,2.7305,2.8618,3.9374,3.7559,8.7187,8.0064,5.4975,12.0,8.9194,3.9862,2.6499
21,253,-4.231079311586001,-0.015119489038404502,-2.6304,-4.2812299728393555,-1.3720703125,1.3579,0.055986,0.064483,0.003584,0.022705,0.3064,True,0.030745,0.02495,-0.000208,-0.05,3.5281,8.3628,4.0625,3.3495,3.1776,3.1128,3.1115,3.1533,3.298,0.3064,0.5923,0.6796,0.7143,0.6707,0.5742,0.3113,3.3662,3.5231,3.8175,3.5823,3.1479,2.8861,2.7417,2.6892,2.6886,2.728,2.857,3.957,3.742,8.7396,8.0188,5.5025,12.0,8.917,4.0332,2.6507
21,254,-4.230812771979405,-0.017180437323307846,-2.6343,-4.2812299728393555,-1.3720703125,1.3558,0.055685,0.064262,0.002492,0.022627,0.3075,True,0.030413,0.005641,-0.000206,-0.05,2.7801,8.3375,4.0755,3.3554,3.1808,3.1139,3.1122,3.152,3.2943,0.3075,0.5908,0.6789,0.7144,0.6714,0.5757,0.3097,3.3636,3.5178,3.8087,3.5935,3.1545,2.8896,2.7431,2.6888,2.6879,2.7255,2.8524,3.9767,3.7363,8.7604,8.0312,5.5076,12.0,8.9122,4.0807,2.6522
22,206,3.0321981661803137,-2.464838531344749,-1.3017,5.301045894622803,-3.990907669067383,2.7343,0.110847,0.096318,0.20308,0.033915,0.3016,True,0.03458,-0.00095,-0.000464,-0.05,3.9988,4.1485,4.8416,2.3865,2.2587,8.3784,11.0918,5.0438,5.062,5.2285,5.5825,0.3016,0.3415,0.423,0.5786,0.3053,0.5141,5.0735,5.2437,5.6028,4.775,4.1149,3.7149,3.4825,1.0651,1.0624,4.7857,4.9495,5.2922,5.8787,6.8463,6.3464,3.8365,5.7728,5.752,5.946
22,207,3.0347869792971727,-2.465120718840459,-1.3065,5.301045894622803,-3.990907669067383,2.732,0.106745,0.093504,0.188165,0.032924,0.3001,True,0.033052,-0.007452,-0.000437,-0.05,3.993,4.1405,4.8271,2.3951,2.2608,8.3836,11.0975,5.0435,5.0606,5.2227,5.5713,0.3014,0.3409,0.4214,0.5745,0.3001,0.4939,5.0705,5.2364,5.5898,4.7959,4.1273,3.7221,3.4862,1.0649,1.062,4.7829,4.9425,5.2799,5.8587,6.8135,6.3607,3.8353,5.7759,5.7532,5.9576
22,208,3.0372469182905233,-2.465412781890809,-1.3111,5.301045894622803,-3.990907669067383,2.7298,0.107193,0.093913,0.189791,0.033068,0.3012,True,0.032734,0.00552,-0.000441,-0.05,3.9871,4.1325,4.8125,2.4041,2.2679,8.3773,11.1036,5.0434,5.0592,5.2169,5.56,0.3012,0.3403,0.4198,0.5704,0.3377,0.4752,5.0676,5.2289,5.5768,4.8177,4.1402,3.7296,3.49,1.0647,1.0606,4.7801,4.9355,5.2675,5.8385,6.7805,6.3756,3.8356,5.7792,5.7546,5.9532
22,209,3.0396762637565797,-2.4657132109030737,-1.3156,5.301045894622803,-3.990907669067383,2.7276,0.107821,0.09256,0.192076,0.032592,0.301,True,0.032607,-0.000907,-0.000428,-0.05,4.0071,4.1249,4.7986,2.4127,2.2748,8.3771,11.1097,5.0467,5.058,5.2115,5.5493,0.301,0.3397,0.4183,0.5666,0.331,0.4591,5.0648,5.2219,5.5644,4.8389,4.1527,3.7369,3.4937,1.0645,1.0602,4.7775,4.9288,5.2558,5.8194,6.7492,6.39,3.8372,5.7825,5.7539,5.9491
22,210,3.0420900575453675,-2.466022357481917,-1.3201,5.301045894622803,-3.990907669067383,2.7255,0.108347,0.093031,0.19399,0.032757,0.3008,True,0.032226,-0.000949,-0.000433,-0.05,4.0011,4.1173,4.7847,2.4217,2.2623,8.3826,11.1161,5.0463,5.0568,5.206,5.5385,0.3008,0.3391,0.4168,0.5627,0.3246,0.4441,5.0622,5.2149,5.5519,4.8609,4.1657,3.7445,3.4976,1.0643,1.0598,4.7749,4.9222,5.244,5.8001,6.7177,6.405,3.8378,5.786,5.7551,5.9644
22,211,3.044469051389642,-2.466338341537199,-1.3246,5.301045894622803,-3.990907669067383,2.7233,0.107204,0.093654,0.189832,0.032977,0.3007,True,0.029903,-0.000809,-0.000439,-0.05,3.9959,4.1106,4.531,2.4298,2.264,8.3871,11.122,5.0461,5.0559,5.2013,5.529,0.3007,0.3386,0.4154,0.5594,0.3192,0.4319,5.0599,5.2087,5.5408,4.8808,4.1774,3.7514,3.5011,1.0642,1.0594,4.7728,4.9163,5.2335,5.7831,6.6899,6.4186,3.8371,5.7892,5.7562,5.9604
22,212,3.0466711490038247,-2.466640297322686,-1.3287,5.301045894622803,-3.990907669067383,2.7213,0.107513,0.094507,0.190955,0.033277,0.3005,True,0.033757,-0.000944,-0.000447,-0.05,3.99,4.103,4.5178,2.4392,2.2712,8.3807,11.129,5.0459,5.0549,5.1959,5.5183,0.3005,0.338,0.4139,0.5555,0.3134,0.419,5.0573,5.2017,5.5283,4.904,4.1911,3.7594,3.5053,1.0641,1.058,4.7704,4.9097,5.2217,5.7638,6.6583,6.4343,3.8377,5.793,5.7576,5.956
22,213,3.049150463212831,-2.466991591293307,-1.3334,5.301045894622803,-3.990907669067383,2.7191,0.106844,0.09511,0.188522,0.033489,0.3003,True,0.032529,-0.000882,-0.000452,-0.05,4.0099,4.0958,4.5053,2.4484,2.2781,2.5989,11.136,5.0459,5.0541,5.1908,5.508,0.3003,0.3375,0.4124,0.5519,0.3082,0.4077,5.055,5.1951,5.5165,4.9266,4.2044,3.7672,3.5094,1.064,1.0576,4.7681,4.9035,5.2104,5.7454,6.6284,6.4497,3.8396,5.7968,5.7569,5.9519
22,214,3.0515332539753164,-2.4673403044478768,-1.3378,5.301045894622803,-3.990907669067383,2.7169,0.125344,0.109737,0.255796,0.03864,0.3001,True,0.034259,-0.000919,-0.000602,-0.05,4.0038,4.0884,4.4923,2.4581,2.2667,2.5764,11.1436,5.0488,5.0533,5.1857,5.4975,0.3001,0.3369,0.411,0.5482,0.303,0.3967,5.0526,5.1883,5.5042,4.9507,4.2186,3.7755,3.5138,1.064,1.0572,4.7659,4.8971,5.1988,5.7265,6.5974,6.466,3.8394,3.9992,5.7582,5.967
22,215,3.05403604013959,-2.4677182699403772,-1.3425,5.301045894622803,-3.990907669067383,2.7146,0.122133,0.083553,0.244118,0.02942,0.3037,True,0.036193,0.018026,-0.000349,-0.05,3.9975,4.0808,4.479,2.4683,2.2688,2.5535,11.1517,5.0486,5.0526,5.1804,5.4867,0.3037,0.3363,0.4094,0.5445,0.3363,0.3862,5.0503,5.1814,5.4916,4.9761,4.2335,3.7843,3.5184,1.064,1.0558,4.7638,4.8906,5.1869,5.707,6.5657,6.4832,3.8391,3.9561,5.7596,5.9623
22,216,3.0566725619464097,-2.4681295517344912,-1.3475,5.301045894622803,-3.990907669067383,2.7122,0.123319,0.082317,0.248432,0.028985,0.3035,True,0.034776,-0.001123,-0.000339,-0.05,4.0016,4.0734,4.4661,2.4786,2.2763,2.5313,11.1601,5.0484,5.052,5.1753,5.4762,0.3035,0.3357,0.4079,0.5408,0.3296,0.3765,5.0481,5.1747,5.4793,5.0017,4.2486,3.7932,3.5231,1.064,1.0554,4.7617,4.8842,5.1753,5.688,6.5347,6.5006,3.8404,3.9279,5.7592,5.9578
22,217,3.0591987096065822,-2.4685360527603586,-1.3523,5.301045894622803,-3.990907669067383,2.7099,0.123205,0.081171,0.248019,0.028581,0.3033,True,0.035487,-0.001068,-0.000329,-0.05,4.0109,4.0663,4.4535,2.4888,2.2832,2.5099,11.1686,5.2005,5.0515,5.1705,5.466,0.3033,0.3351,0.4065,0.5373,0.3235,0.3678,5.0461,5.1682,5.4674,5.0272,4.2635,3.802,3.5279,1.064,1.055,4.7598,4.8781,5.1641,5.6695,6.5047,6.5178,3.842,3.9071,5.7604,5.9535
22,218,3.0617691073986895,-2.468962446815835,-1.3571,5.301045894622803,-3.990907669067383,2.7075,0.124318,0.080702,0.252066,0.028416,0.3031,True,0.033191,-0.001038,-0.000326,-0.05,4.0049,4.0595,4.4415,5.3437,2.2671,2.4896,8.5572,6.3488,5.0512,5.1659,5.4563,0.3031,0.3346,0.4051,0.5339,0.3179,0.3599,5.0442,5.162,5.456,5.0523,4.2783,3.8107,3.5325,1.0641,1.0537,4.7581,4.8723,5.1533,5.6518,6.4759,6.5348,3.841,3.8912,5.7617,5.9686
22,219,3.0641666580034648,-2.469371632414606,-1.3616,5.301045894622803,-3.990907669067383,2.7053,0.095155,0.084652,0.146018,0.029807,0.3029,True,0.027247,-0.000825,-0.000358,-0.05,4.0002,4.054,4.4318,5.3265,2.2724,2.4734,8.4925,6.3488,5.051,5.1622,5.4485,0.3029,0.3342,0.404,0.5312,0.3136,0.3538,5.0427,5.1571,5.4468,5.073,4.2904,3.8179,3.5364,1.0641,1.0533,4.7568,4.8677,5.1447,5.6376,6.4528,6.5487,3.8412,3.8806,5.7628,5.965
22,220,3.0661299934551125,-2.469715122715082,-1.3653,5.301045894622803,-3.990907669067383,2.7035,0.094231,0.08435,0.142659,0.029701,0.3028,True,0.028153,-0.000822,-0.000356,-0.05,4.002,4.0486,4.4222,5.3094,2.2782,2.4574,8.4555,6.3489,5.0509,5.1586,5.4407,0.3028,0.3337,0.4029,0.5285,0.3094,0.348,5.0414,5.1522,5.4377,5.0941,4.3027,3.8252,3.5404,1.0642,1.053,4.7555,4.8631,5.1361,5.6235,6.4298,6.5629,3.8425,3.8717,5.7621,5.9614
22,221,3.068154226514295,-2.4700769850299364,-1.3691,5.301045894622803,-3.990907669067383,2.7016,0.091939,0.085256,0.134323,0.03002,0.3026,True,0.025719,-0.000759,-0.000363,-0.05,4.0165,4.0436,4.4133,5.2935,2.2837,2.4426,8.4316,6.3491,5.0508,5.1553,5.4336,0.3026,0.3333,0.4019,0.5261,0.3057,0.3429,5.0401,5.1477,5.4292,5.1142,4.3145,3.8322,3.5442,1.0643,1.0527,4.7544,4.8589,5.1282,5.6104,6.4085,6.5764,3.8444,3.8648,5.763,5.9582
22,222,3.0699993686060547,-2.4704139128330245,-1.3726,5.301045894622803,-3.990907669067383,2.6999,0.091184,0.085312,0.131577,0.03004,0.302,True,0.026764,-0.002838,-0.000364,-0.05,4.0119,4.0386,4.4044,5.2777,2.283,2.4279,8.4143,6.3494,5.0538,5.152,5.4264,0.3025,0.3329,0.4008,0.5236,0.302,0.3379,5.0389,5.1432,5.4208,5.1346,4.3264,3.8392,3.548,1.0644,1.0515,4.7533,4.8547,5.1203,5.5973,6.3872,6.5901,3.8433,3.8589,5.7639,5.9745
22,223,3.0719155562652145,-2.470770734760886,-1.3762,5.301045894622803,-3.990907669067383,2.6981,0.091024,0.084898,0.130998,0.029893,0.3023,True,0.024808,0.001369,-0.00036,-0.05,4.0075,4.0339,4.396,5.2627,2.2711,2.414,8.4026,8.4768,5.0536,5.149,5.4196,0.3023,0.3325,0.3999,0.5213,0.7831,0.3334,5.0379,5.139,5.4128,5.1544,4.3379,3.8461,3.5518,1.0645,1.0512,4.7523,4.8508,5.1128,5.5848,6.3671,6.6034,3.843,3.8544,5.7649,5.9711
22,224,3.073688001104616,-2.4711072788141366,-1.3796,5.301045894622803,-3.990907669067383,2.6965,0.093716,0.073447,0.140786,0.025862,0.3022,True,0.024385,-0.000686,-0.00027,-0.05,4.0033,4.0295,4.3881,5.2485,2.2754,2.401,8.3952,11.0501,5.0534,5.1461,5.4132,0.3022,0.3322,0.3989,0.5191,0.7769,0.3292,5.0369,5.135,5.4052,5.1736,4.3491,3.8527,3.5554,1.0647,1.0509,4.7515,4.8471,5.1056,5.573,6.3479,6.6162,3.8435,3.8509,5.7659,5.968
22,225,3.075426860047953,-2.4714433593236906,-1.3829,5.301045894622803,-3.990907669067383,2.6948,0.095872,0.054112,0.148626,0.019053,0.302,True,0.025779,-0.000699,-0.000146,-0.05,4.0065,4.0248,4.3797,5.2337,2.2807,2.3874,8.3909,11.0506,5.0533,5.1431,5.4066,0.302,0.3318,0.398,0.5169,0.7705,0.325,5.0359,5.1309,5.3974,5.194,4.361,3.8598,3.5593,1.0648,1.0506,4.7506,4.8432,5.0982,5.5608,6.328,6.6298,3.8448,3.8482,5.7652,5.9648
22,226,3.077261364529324,-2.4718045163704567,-1.3863,5.301045894622803,-3.990907669067383,2.6931,0.096592,0.053152,0.151244,0.018715,0.3019,True,0.024489,-0.000681,-0.000141,-0.05,4.0455,4.0204,4.3718,5.2195,2.2858,2.3745,8.3901,11.0512,5.0532,5.1403,5.4002,0.3019,0.3314,0.3971,0.5147,0.7645,0.3211,5.035,5.1269,5.3898,5.2139,4.3726,3.8667,3.5632,1.065,1.0496,4.7498,4.8396,5.0912,5.549,6.3089,6.6431,3.8468,3.8464,5.766,5.9617
22,227,3.0790006706447373,-2.4721528557669776,-1.3896,5.301045894622803,-3.990907669067383,2.6915,0.095313,0.054857,0.146593,0.019316,0.3018,True,0.024993,-0.000661,-0.00015,-0.05,4.0853,4.0161,4.3639,5.2054,2.291,2.3617,8.3923,11.0519,5.0562,5.1376,5.3939,0.3018,0.3311,0.3962,0.5126,0.7586,0.3173,5.0342,5.1231,5.3823,5.234,4.3843,3.8736,3.567,1.0651,1.0492,4.7491,4.836,5.0842,5.5374,6.29,6.6565,3.8497,3.8453,5.7669,5.9868
22,228,3.0807721662153362,-2.472514005720208,-1.393,5.301045894622803,-3.990907669067383,2.6898,0.096253,0.053878,0.15001,0.018971,0.3016,True,0.023455,-0.000636,-0.000145,-0.05,4.124,4.012,4.3565,5.1922,2.2803,2.3497,8.3975,11.0527,5.056,5.135,5.388,0.3016,0.3307,0.3953,0.5105,0.7531,0.3138,5.0335,5.1194,5.3753,5.2535,4.3956,3.8803,3.5708,1.0653,1.0489,4.7485,4.8326,5.0776,5.5263,6.2722,6.6695,3.8531,3.845,5.7678,6.098
22,229,3.082431574239557,-2.472857692522706,-1.3962,5.301045894622803,-3.990907669067383,2.6883,0.095716,0.054446,0.148057,0.019171,0.3015,True,0.024547,-0.000634,-0.000148,-0.05,4.1645,4.0078,4.349,5.1787,2.2767,2.3376,8.4008,11.0537,5.0558,5.1324,5.382,0.3015,0.3304,0.3944,0.5085,0.7475,0.3104,5.0328,5.1158,5.3681,5.2736,4.4072,3.8873,3.5746,1.0655,1.0487,4.7479,4.8292,5.0709,5.5152,6.254,6.6828,3.8575,3.8455,5.7687,6.2163
22,230,3.08416475827607,-2.473222732359164,-1.3994,5.301045894622803,-3.990907669067383,2.6866,0.097167,0.052731,0.153334,0.018567,0.3014,True,0.030114,-0.000757,-0.000139,-0.05,4.214,4.0078,4.3401,5.1628,2.2827,2.3233,8.3948,11.0549,5.0556,5.1294,5.3748,0.3014,0.33,0.3934,0.5061,0.741,0.3065,5.032,5.1114,5.3597,5.298,4.4214,3.8957,3.5793,1.0658,1.0483,4.7472,4.8252,5.0629,5.5019,6.2326,6.699,3.8639,3.847,5.7682,6.3639
22,231,3.0862865582143404,-2.4736775428433084,-1.4035,5.301045894622803,-3.990907669067383,2.6846,0.100018,0.049606,0.163703,0.017467,0.3012,True,0.035418,-0.000913,-0.000123,-0.05,4.277,4.0225,4.3292,5.1433,2.2901,2.3059,8.3936,11.0567,5.0555,5.1258,5.3662,0.3012,0.3295,0.3921,0.5031,0.7331,0.3019,5.0312,5.1062,5.3493,5.3287,4.4391,3.9062,3.5853,1.0661,1.0471,4.7465,4.8204,5.0533,5.4857,6.2063,6.7193,3.8737,3.8478,5.7694,6.5566
22,232,3.088775432234187,-2.4742226619027674,-1.4082,5.301045894622803,-3.990907669067383,2.6823,0.09902,0.051153,0.160073,0.018012,0.3011,True,0.026959,-0.000679,-0.000131,-0.05,4.3254,4.0178,4.3211,5.1289,2.2958,2.2931,8.397,11.0583,5.0584,5.1231,5.3598,0.3011,0.3291,0.3912,0.501,0.7273,0.33,5.0306,5.1024,5.3417,5.3519,4.4525,3.9142,3.5898,1.0664,1.0468,4.7461,4.8169,5.0461,5.4737,6.1869,6.7346,3.8826,3.8472,5.7704,6.7087
22,233,3.090665283099231,-2.4746447502915774,-1.4118,5.301045894622803,-3.990907669067383,2.6805,0.099237,0.050771,0.160862,0.017877,0.3009,True,0.026451,-0.000654,-0.000129,-0.05,4.3737,4.0132,4.3133,5.115,2.3013,2.2808,8.404,11.0599,5.0582,5.1206,5.3536,0.3009,0.3287,0.3903,0.4989,0.7218,0.3258,5.03,5.0987,5.3343,5.3749,4.4658,3.9221,3.5942,1.0667,1.0465,4.3924,4.8135,5.0392,5.4622,6.1681,6.7498,3.8928,3.8474,5.7714,6.8641
22,234,3.0925155924900163,-2.4750649103959588,-1.4153,5.301045894622803,-3.990907669067383,2.6787,0.097732,0.040172,0.155391,0.014145,0.3008,True,0.025961,-0.000635,-8.1e-05,-0.05,4.4224,4.0089,4.3058,5.1014,2.3069,2.2822,8.4011,11.0616,5.058,5.1182,5.3477,0.3008,0.3284,0.3894,0.4969,0.7165,0.3219,3.963,5.0952,5.3271,5.3978,4.479,3.93,3.5987,1.067,1.0462,2.8343,4.8102,5.0325,5.4508,6.1496,6.765,3.9045,3.8486,5.7725,7.0256
22,235,3.0943278625087567,-2.475483033446893,-1.4188,5.301045894622803,-3.990907669067383,2.677,0.087621,0.009052,0.118624,0.003187,0.3008,True,0.021999,0.000128,-4e-06,-0.05,4.4624,4.0234,4.2998,5.0907,2.3114,2.2866,8.3978,11.0632,5.058,5.1165,5.3431,0.3008,0.3283,0.3889,0.4955,0.7126,0.3195,3.3298,5.0924,5.3214,5.4161,4.4895,3.9362,3.6022,1.0671,1.0452,2.1999,4.8075,5.0272,5.4418,6.1352,6.7769,3.9151,3.85,5.7734,5.7716
23,371,-2.244259336051341,0.5055824118350226,1.9603,-3.0960936546325684,2.4287476539611816,2.1034,0.15404,0.727362,0.360146,0.256113,0.3021,True,0.005745,0.00106,-0.026453,-0.05,9.4886,8.0107,4.0894,3.8823,8.1606,0.3021,0.4741,0.5708,0.6109,0.5748,0.4834,0.3074,7.0772,7.3997,2.1466,2.3303,7.0319,2.1792,2.1949,2.4074,2.7586,3.3497,4.4352,5.559,5.5035,5.5106,2.4974,2.6018,5.6426,4.79,4.2746,3.9686,3.874,8.0206,3.8915,9.0121
23,372,-2.244613940235378,0.50584422430836,1.9592,-3.0960936546325684,2.4287476539611816,2.103,0.131166,0.652372,0.276966,0.229708,0.3017,True,0.002807,-0.001972,-0.021279,-0.05,9.4927,8.0016,4.0864,3.8799,8.1771,0.3017,0.4752,0.5715,0.6113,0.5747,0.4825,0.3093,7.0875,7.3972,2.1463,2.352,7.0323,2.1802,2.1959,2.409,2.7614,3.3543,4.4444,5.5579,5.5031,5.5106,2.4973,2.6057,5.6359,4.786,4.2722,3.9673,3.873,7.8065,3.8919,9.0143
23,373,-2.2447794583986047,0.5059755774460102,1.9603,-3.0960936546325684,2.4287476539611816,2.1028,0.128287,0.642311,0.266498,0.226166,0.3019,True,0.00333,0.001025,-0.020628,-0.05,9.4988,7.9882,4.0821,3.8765,8.2021,0.3019,0.4768,0.5728,0.6123,0.5747,0.4813,0.3129,7.1038,7.3934,2.1459,2.3882,7.033,2.1818,2.1976,2.4117,2.7657,3.3618,4.4588,5.5559,5.5024,5.5103,2.4968,2.6117,5.6256,4.7798,4.2683,3.965,3.8714,7.5084,3.8923,9.0175
23,374,-2.244836140353627,0.5061932577252342,1.9617,-3.0960936546325684,2.4287476539611816,2.1026,0.121523,0.605258,0.2419,0.213119,0.3011,True,0.002666,-0.00397,-0.018317,-0.05,9.5041,7.9766,4.0781,3.8733,8.2233,0.3011,0.4781,0.5735,0.6127,0.5743,0.48,0.3152,7.1167,7.3902,2.1455,2.4158,7.0334,2.1829,2.1988,2.4138,2.7691,3.3677,4.4704,5.5546,5.5021,5.5104,2.4963,2.6174,5.6173,4.7748,4.2653,3.9634,3.8703,7.2677,3.8928,9.0205
23,375,-2.244937741490582,0.5063426807865528,1.9632,-3.0960936546325684,2.4287476539611816,2.1024,0.149791,0.703523,0.344696,0.247719,0.3008,True,0.003709,-0.001659,-0.024747,-0.05,9.5023,7.9826,4.0807,3.8755,8.2151,0.3015,0.4788,0.5741,0.6132,0.5745,0.4796,0.3008,7.1123,7.3912,2.1453,2.4096,7.0329,2.182,2.1978,2.4125,2.7672,3.3646,4.4647,5.5544,5.5016,5.5097,2.496,2.6133,5.6215,4.7775,4.267,3.9645,3.8712,7.3872,3.893,9.0196
23,376,-2.2452394437818626,0.5064795374242435,1.9628,-3.0960936546325684,2.4287476539611816,2.1022,0.138106,0.661396,0.302204,0.232886,0.3015,True,0.004786,0.003773,-0.021872,-0.05,9.503,7.9819,4.0808,3.8756,8.2177,0.3015,0.4795,0.5747,0.6135,0.5744,0.4789,0.3021,7.1143,7.3906,2.1451,2.4155,7.0327,2.1819,2.1978,2.4125,2.7673,3.3649,4.4655,5.5539,5.5012,5.5093,2.4957,2.6131,5.6209,4.7772,4.2669,3.9645,3.8712,7.3715,3.8932,9.02
23,377,-2.2455298659184555,0.5066999125337147,1.9631,-3.0960936546325684,2.4287476539611816,2.1018,0.137617,0.664304,0.300427,0.23391,0.3014,True,0.003588,-0.00075,-0.022065,-0.05,9.5048,7.9786,4.0798,3.8749,8.2247,0.3014,0.4804,0.5752,0.6137,0.5743,0.4782,0.3034,7.1188,7.3895,2.1448,2.4265,7.0328,2.1822,2.198,2.413,2.7682,3.3666,4.469,5.5533,5.5008,5.5091,2.4954,2.6144,5.6184,4.7757,4.2661,3.9641,3.871,7.3029,3.8935,9.0211
23,378,-2.2457532337010493,0.5068626414382731,1.9635,-3.0960936546325684,2.4287476539611816,2.1016,0.138631,0.662029,0.304112,0.233109,0.3014,True,0.005039,0.000248,-0.021914,-0.05,9.5057,7.9777,4.0798,3.875,8.2277,0.3014,0.4812,0.5758,0.614,0.5743,0.4775,0.3049,7.1211,7.3889,2.1446,2.4331,7.0327,2.1821,2.198,2.4131,2.7684,3.367,4.47,5.5527,5.5004,5.5088,2.495,2.6143,5.6177,4.7754,4.2659,3.9641,3.871,7.2841,3.8937,9.0216
